President,mmddyy,DayInTerm,YRinTerm,DecYR,Democrat,Approve,Disapprove,No.Opinion,GDPpercap (chained 2005),% GDP Change,Disposable personal income percap (2005 chained),% RDI Change,Casualties,cas+5
W Bush,8/30/2004,1318,3.6109589,2004.6612,0,45,48,7,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,8/26/2004,1314,3.6,2004.6503,0,50,47,3,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,8/24/2004,1312,3.5945205,2004.6448,0,51,45,4,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,8/24/2004,1312,3.5945205,2004.6448,0,51,43,6,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,8/23/2004,1311,3.5917808,2004.6421,0,49,47,4,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,8/23/2004,1311,3.5917808,2004.6421,0,47,48,5,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,8/21/2004,1309,3.5863014,2004.6366,0,52,47,1,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,8/15/2004,1303,3.569863,2004.6202,0,46,45,9,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,8/15/2004,1303,3.569863,2004.6202,0,51,46,2,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,8/15/2004,1303,3.569863,2004.6202,0,49,48,3,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,8/10/2004,1298,3.5561644,2004.6066,0,48,51,1,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,8/9/2004,1297,3.5534247,2004.6038,0,51,46,3,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,8/5/2004,1293,3.5424658,2004.5929,0,46,45,9,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,8/3/2004,1291,3.5369863,2004.5874,0,44,48,8,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,8/2/2004,1290,3.5342466,2004.5847,0,43,49,8,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,8/2/2004,1290,3.5342466,2004.5847,0,47,50,3,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,7/30/2004,1287,3.5260274,2004.5765,0,41,55,4,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,7/30/2004,1287,3.5260274,2004.5765,0,48,49,3,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,7/30/2004,1287,3.5260274,2004.5765,0,43,50,7,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,7/30/2004,1287,3.5260274,2004.5765,0,44,49,7,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,7/30/2004,1287,3.5260274,2004.5765,0,46,49,5,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,7/30/2004,1287,3.5260274,2004.5765,0,48,49,4,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,7/30/2004,1287,3.5260274,2004.5765,0,47,49,4,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,7/29/2004,1286,3.5232877,2004.5738,0,45,49,6,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,7/23/2004,1280,3.5068493,2004.5574,0,54,40,5,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,7/21/2004,1278,3.5013699,2004.5519,0,51,46,3,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,7/20/2004,1277,3.4986301,2004.5492,0,50,47,4,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,7/19/2004,1276,3.4958904,2004.5464,0,48,46,6,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,7/17/2004,1274,3.490411,2004.541,0,51,48,1,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,7/8/2004,1265,3.4657534,2004.5164,0,48,46,6,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,7/8/2004,1265,3.4657534,2004.5164,0,48,50,2,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,7/8/2004,1265,3.4657534,2004.5164,0,47,49,4,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,7/6/2004,1263,3.460274,2004.5109,0,43,48,9,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,7/1/2004,1258,3.4465753,2004.4973,0,44,50,6,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,6/25/2004,1252,3.430137,2004.4809,0,45,49,6,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,6/23/2004,1250,3.4246575,2004.4754,0,42,51,7,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,6/23/2004,1250,3.4246575,2004.4754,0,49,47,3,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,6/22/2004,1249,3.4219178,2004.4727,0,49,44,7,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,6/21/2004,1248,3.4191781,2004.4699,0,48,49,3,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,6/17/2004,1244,3.4082192,2004.459,0,47,51,1,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,6/14/2004,1241,3.4,2004.4508,0,49,48,3,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,6/8/2004,1235,3.3835616,2004.4344,0,48,45,7,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,6/6/2004,1233,3.3780822,2004.429,0,50,48,2,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,6/5/2004,1232,3.3753425,2004.4262,0,51,47,2,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,6/3/2004,1230,3.369863,2004.4208,0,49,49,2,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,6/3/2004,1230,3.369863,2004.4208,0,48,43,9,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,6/1/2004,1228,3.3643836,2004.4153,0,43,51,7,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,6/1/2004,1228,3.3643836,2004.4153,0,43,50,7,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,5/21/2004,1217,3.3342466,2004.3852,0,47,49,5,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,5/21/2004,1217,3.3342466,2004.3852,0,47,49,4,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,5/20/2004,1216,3.3315068,2004.3825,0,41,52,7,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,5/20/2004,1216,3.3315068,2004.3825,0,47,50,3,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,5/18/2004,1214,3.3260274,2004.377,0,45,50,5,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,5/18/2004,1214,3.3260274,2004.377,0,46,49,5,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,5/18/2004,1214,3.3260274,2004.377,0,48,43,9,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,5/13/2004,1209,3.3123288,2004.3634,0,42,52,6,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,5/12/2004,1208,3.309589,2004.3607,0,46,49,5,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,5/11/2004,1207,3.3068493,2004.3579,0,44,49,7,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,5/10/2004,1206,3.3041096,2004.3552,0,48,50,2,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,5/7/2004,1203,3.2958904,2004.347,0,46,51,3,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,5/4/2004,1200,3.2876712,2004.3388,0,49,43,8,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,5/3/2004,1199,3.2849315,2004.3361,0,45,49,6,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,5/3/2004,1199,3.2849315,2004.3361,0,44,48,8,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,5/2/2004,1198,3.2821918,2004.3333,0,46,46,9,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,5/2/2004,1198,3.2821918,2004.3333,0,49,48,3,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,5/1/2004,1197,3.2794521,2004.3306,0,47,46,7,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,4/28/2004,1194,3.2712329,2004.3224,0,50,46,3,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,4/26/2004,1192,3.2657534,2004.3169,0,46,47,7,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,4/23/2004,1189,3.2575342,2004.3087,0,46,47,8,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,4/23/2003,823,2.2547945,2003.3068,0,62,32,6,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,4/21/2004,1187,3.2520548,2004.3033,0,50,44,6,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,4/21/2004,1187,3.2520548,2004.3033,0,48,43,9,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,4/19/2004,1185,3.2465753,2004.2978,0,44,44,12,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,4/19/2004,1185,3.2465753,2004.2978,0,50,47,2,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,4/16/2004,1182,3.2383562,2004.2896,0,52,45,3,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,4/15/2004,1181,3.2356164,2004.2869,0,51,47,1,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,4/8/2004,1174,3.2164384,2004.2678,0,41,55,4,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,4/8/2004,1174,3.2164384,2004.2678,0,48,51,1,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,4/8/2004,1174,3.2164384,2004.2678,0,49,47,4,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,4/6/2004,1172,3.2109589,2004.2623,0,46,50,4,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,4/6/2004,1172,3.2109589,2004.2623,0,49,44,7,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,4/5/2004,1171,3.2082192,2004.2596,0,52,45,3,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,4/5/2004,1171,3.2082192,2004.2596,0,48,50,2,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,4/1/2004,1167,3.1972603,2004.2486,0,43,47,10,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,3/30/2004,1165,3.1917808,2004.2432,0,49,44,7,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,3/29/2004,1164,3.1890411,2004.2404,0,43,48,10,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,3/28/2004,1163,3.1863014,2004.2377,0,51,45,5,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,3/27/2004,1162,3.1835616,2004.235,0,51,44,5,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,3/26/2004,1161,3.1808219,2004.2322,0,53,44,3,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,3/25/2004,1160,3.1780822,2004.2295,0,49,45,6,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,3/23/2004,1158,3.1726027,2004.224,0,47,44,9,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,3/22/2004,1157,3.169863,2004.2213,0,47,44,9,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,3/20/2004,1155,3.1643836,2004.2158,0,49,47,4,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,3/18/2004,1153,3.1589041,2004.2104,0,48,44,8,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,3/17/2004,1152,3.1561644,2004.2077,0,46,47,NA,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,3/16/2004,1151,3.1534247,2004.2049,0,49,44,7,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,3/16/2004,1151,3.1534247,2004.2049,0,52,45,3,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,3/10/2004,1145,3.1369863,2004.1885,0,51,42,7,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,3/9/2004,1144,3.1342466,2004.1858,0,45,48,7,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,3/8/2004,1143,3.1315068,2004.1831,0,50,47,3,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,3/6/2004,1141,3.1260274,2004.1776,0,50,46,5,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,3/5/2004,1140,3.1232877,2004.1749,0,49,48,3,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,3/4/2004,1139,3.1205479,2004.1721,0,50,48,2,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,3/3/2004,1138,3.1178082,2004.1694,0,48,44,8,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,3/1/2004,1136,3.1123288,2004.1639,0,44,46,10,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,2/26/2004,1132,3.1013699,2004.153,0,53,45,2,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,2/24/2004,1130,3.0958904,2004.1475,0,47,44,9,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,2/19/2004,1125,3.0821918,2004.1339,0,48,44,4,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,2/18/2004,1124,3.0794521,2004.1311,0,50,45,6,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,2/18/2004,1124,3.0794521,2004.1311,0,48,41,11,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,2/17/2004,1123,3.0767123,2004.1284,0,47,48,5,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,2/16/2004,1122,3.0739726,2004.1257,0,51,46,3,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,2/12/2004,1118,3.0630137,2004.1148,0,50,42,8,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,2/11/2004,1117,3.060274,2004.112,0,48,44,8,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,2/10/2004,1116,3.0575342,2004.1093,0,50,47,3,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,2/10/2004,1116,3.0575342,2004.1093,0,50,34,2,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,2/9/2004,1115,3.0547945,2004.1066,0,51,46,3,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,2/6/2004,1112,3.0465753,2004.0984,0,52,44,4,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,2/5/2004,1111,3.0438356,2004.0956,0,48,45,7,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,2/5/2004,1111,3.0438356,2004.0956,0,54,42,4,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,2/4/2004,1110,3.0410959,2004.0929,0,53,41,6,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,2/2/2004,1108,3.0356164,2004.0874,0,47,44,9,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,1/29/2004,1104,3.0246575,2004.0765,0,49,44,7,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,1/29/2004,1104,3.0246575,2004.0765,0,49,48,3,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,1/28/2004,1103,3.0219178,2004.0738,0,48,45,7,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,1/27/2004,1102,3.0191781,2004.071,0,47,47,6,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,1/26/2004,1101,3.0164384,2004.0683,0,51,45,4,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,1/22/2004,1097,3.0054795,2004.0574,0,50,44,6,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,1/21/2004,1096,3.0027397,2004.0546,0,53,40,8,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,1/21/2004,1096,3.0027397,2004.0546,0,53,39,8,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,1/15/2004,1090,2.9863014,2004.0383,0,58,40,2,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,1/14/2004,1089,2.9835616,2004.0355,0,54,41,5,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,1/13/2004,1088,2.9808219,2004.0328,0,54,44,3,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,1/12/2004,1087,2.9780822,2004.0301,0,50,45,5,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,1/12/2004,1087,2.9780822,2004.0301,0,53,44,3,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,1/10/2004,1085,2.9726027,2004.0246,0,49,45,6,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,1/9/2004,1084,2.969863,2004.0219,0,59,38,3,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,1/8/2004,1083,2.9671233,2004.0191,0,54,41,5,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,1/7/2004,1082,2.9643836,2004.0164,0,58,31,11,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,1/6/2004,1081,2.9616438,2004.0137,0,54,39,7,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,1/6/2004,1081,2.9616438,2004.0137,0,56,34,10,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,1/5/2004,1080,2.9589041,2004.0109,0,51,37,13,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,1/2/2004,1077,2.9506849,2004.0027,0,60,35,5,41648.18946,2.4945039,31211,2.4890815,735,740
W Bush,12/30/2003,1074,2.9424658,2003.9945,0,54,37,9,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,12/21/2003,1065,2.9178082,2003.9699,0,60,33,7,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,12/19/2003,1063,2.9123288,2003.9644,0,58,35,7,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,12/14/2003,1058,2.8986301,2003.9507,0,58,33,9,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,12/14/2003,1058,2.8986301,2003.9507,0,57,39,5,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,12/14/2003,1058,2.8986301,2003.9507,0,58,34,9,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,12/11/2003,1055,2.890411,2003.9425,0,56,41,3,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,12/11/2003,1055,2.890411,2003.9425,0,51,42,7,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,12/10/2003,1054,2.8876712,2003.9397,0,52,40,8,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,12/5/2003,1049,2.8739726,2003.926,0,55,43,2,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,12/4/2003,1048,2.8712329,2003.9233,0,51,43,6,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,12/3/2003,1047,2.8684932,2003.9205,0,53,40,7,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,12/3/2003,1047,2.8684932,2003.9205,0,52,34,14,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,12/1/2003,1045,2.8630137,2003.9151,0,48,42,10,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,11/18/2003,1032,2.8273973,2003.8795,0,52,41,7,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,11/18/2003,1032,2.8273973,2003.8795,0,52,42,6,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,11/15/2003,1029,2.8191781,2003.8712,0,54,41,5,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,11/14/2003,1028,2.8164384,2003.8685,0,50,46,4,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,11/14/2003,1028,2.8164384,2003.8685,0,50,47,3,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,11/12/2003,1026,2.8109589,2003.863,0,57,39,4,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,11/11/2003,1025,2.8082192,2003.8603,0,55,42,3,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,11/10/2003,1024,2.8054795,2003.8575,0,49,42,9,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,11/10/2003,1024,2.8054795,2003.8575,0,51,45,4,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,11/8/2003,1022,2.8,2003.8521,0,51,44,5,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,11/6/2003,1020,2.7945205,2003.8466,0,52,40,8,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,11/3/2003,1017,2.7863014,2003.8384,0,46,43,11,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,11/3/2003,1017,2.7863014,2003.8384,0,54,43,3,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,10/30/2003,1013,2.7753425,2003.8274,0,51,39,10,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,10/28/2003,1011,2.769863,2003.8219,0,53,37,10,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,10/27/2003,1010,2.7671233,2003.8192,0,53,42,5,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,10/26/2003,1009,2.7643836,2003.8164,0,56,42,2,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,10/24/2003,1007,2.7589041,2003.811,0,53,42,5,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,10/23/2003,1006,2.7561644,2003.8082,0,51,42,7,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,10/23/2003,1006,2.7561644,2003.8082,0,51,40,9,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,10/20/2003,1003,2.7479452,2003.8,0,54,36,10,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,10/18/2003,1001,2.7424658,2003.7945,0,47,47,6,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,10/15/2003,998,2.7342466,2003.7863,0,50,42,8,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,10/14/2003,997,2.7315068,2003.7836,0,55,43,3,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,10/14/2003,997,2.7315068,2003.7836,0,52,37,11,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,10/10/2003,993,2.7205479,2003.7726,0,56,40,4,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,10/9/2003,992,2.7178082,2003.7699,0,53,42,5,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,10/9/2003,992,2.7178082,2003.7699,0,51,42,7,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,10/6/2003,989,2.709589,2003.7616,0,55,42,3,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,10/6/2003,989,2.709589,2003.7616,0,47,44,9,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,9/30/2003,983,2.6931507,2003.7452,0,50,43,7,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,9/30/2003,983,2.6931507,2003.7452,0,54,44,2,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,9/28/2003,981,2.6876712,2003.7397,0,51,42,7,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,9/26/2003,979,2.6821918,2003.7342,0,50,47,3,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,9/25/2003,978,2.6794521,2003.7315,0,52,40,8,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,9/23/2003,976,2.6739726,2003.726,0,50,40,10,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,9/20/2003,973,2.6657534,2003.7178,0,49,45,6,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,9/19/2003,972,2.6630137,2003.7151,0,50,47,3,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,8/19/2003,941,2.5780822,2003.6301,0,47,48,5,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,9/18/2003,971,2.660274,2003.7123,0,51,42,7,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,9/17/2003,970,2.6575342,2003.7096,0,55,36,9,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,9/15/2003,968,2.6520548,2003.7041,0,52,39,9,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,9/11/2003,964,2.6410959,2003.6932,0,53,39,7,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,9/11/2003,964,2.6410959,2003.6932,0,52,39,9,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,9/10/2003,963,2.6383562,2003.6904,0,58,40,2,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,9/9/2003,962,2.6356164,2003.6877,0,53,44,3,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,9/9/2003,962,2.6356164,2003.6877,0,58,33,9,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,9/8/2003,961,2.6328767,2003.6849,0,52,43,5,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,9/7/2003,960,2.630137,2003.6822,0,55,41,5,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,9/4/2003,957,2.6219178,2003.674,0,56,41,4,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,9/3/2003,956,2.6191781,2003.6712,0,52,42,6,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,8/26/2003,948,2.5972603,2003.6493,0,55,37,8,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,8/25/2003,947,2.5945205,2003.6466,0,59,37,4,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,8/24/2003,946,2.5917808,2003.6438,0,55,41,4,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,8/21/2003,943,2.5835616,2003.6356,0,53,36,11,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,8/20/2003,942,2.5808219,2003.6329,0,56,37,7,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,8/12/2003,934,2.5589041,2003.611,0,57,41,2,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,8/12/2003,934,2.5589041,2003.611,0,57,34,9,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,8/5/2003,927,2.539726,2003.5918,0,47,26,NA,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,8/5/2003,927,2.539726,2003.5918,0,56,32,12,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,8/4/2003,926,2.5369863,2003.589,0,52,38,11,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,7/10/2003,901,2.4684932,2003.5205,0,55,37,8,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,7/9/2003,900,2.4657534,2003.5178,0,59,38,3,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,7/8/2003,899,2.4630137,2003.5151,0,60,32,8,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,7/8/2003,899,2.4630137,2003.5151,0,42,46,13,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,7/7/2003,898,2.460274,2003.5123,0,62,34,4,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,7/7/2003,898,2.460274,2003.5123,0,55,35,10,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,7/1/2003,892,2.4438356,2003.4959,0,57,37,6,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,6/30/2003,891,2.4410959,2003.4932,0,60,27,13,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,6/27/2003,888,2.4328767,2003.4849,0,61,36,3,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,6/21/2003,882,2.4164384,2003.4685,0,58,35,6,40634.55881,1.5334173,30453,1.5743304,312,317
W Bush,6/19/2003,880,2.4109589,2003.463,0,60,29,11,40634.55881,1.5334173,30453,1.5743304,312,317
